thang,vung,tinh,quan,warehouse_id,warehouse_name,ten_kh,vol,kl,so_ngay,so_ngay_tren_1000,vol_tb_ngay,kl_tb_ngay,pct_duoi_5kg,pct_noi_vung,pct_lien_vung,pct_opr,pct_gio_0_9,pct_gio_9_19,pct_gio_19p,vol_delivered,pct_odr,pct_longtail,order_code_mau,pct_rot_lc
2026-04,HNO,Hà Nội,Quận Hà Đông,22285000,Bưu Cục Khu Đất Dịch Vụ Hòa Bình-Yên Nghĩa-Hà Đông-HN,Thuỷ búa xốp chữa bệnh 1,10,51.494,2,0,5.0,25.747,0.1,0.3,0.7,0.0,0.5,0.5,0.0,8,0.375,0.625,VNGH80977965402,0.1
2026-04,HCM,Hồ Chí Minh,Quận 6,1418,Bưu Cục 119 Nguyễn Văn Luông-Q.6-HCM,Shop Ka&Ka,3,0.6,2,0,1.5,0.3,1.0,0.666666667,0.333333333,0.0,0.333333333,0.333333333,0.333333333,3,1.0,0.0,VNGH80816465502,0.666666667
2026-03,HCM,Hồ Chí Minh,Quận Bình Tân,21428000,Bưu Cục Hương Lộ 2-Bình Trị Đông A-Bình Tân,Shop kim chi mẹ Min,224,514.0,20,0,11.2,25.7,0.986607143,0.241071429,0.758928571,0.580357143,0.071428571,0.714285714,0.214285714,223,0.896860987,0.165919283,VNGH80643204909,0.066964286
2026-03,HNO,Hà Nội,Quận Nam Từ Liêm,22766000,Bưu Cục KD 230 Hữu Hưng-Q.Nam Từ Liêm-HN,Amhia,36,9.484,8,0,4.5,1.1855,1.0,0.055555556,0.944444444,0.333333333,0.166666667,0.583333333,0.25,36,0.916666667,0.111111111,VNGH80837524907,0.0
2026-04,HNO,Hà Nội,Huyện Ba Vì,20199000,Bưu cục Thôn Đông-Ba Vì-Hà Nội,Thiết bị viễn thông 2,8,1.689,2,0,4.0,0.8445,1.0,0.5,0.5,0.5,0.0,0.875,0.125,8,0.625,0.375,VNGH80501895603,0.0
2026-04,HNO,Hà Nội,Huyện Sóc Sơn,22395000,Bưu Cục Đường Băng Xuân Bách-Xã Nội Bài-HN,LE THI LINHLE THI LINH,2,2.666,2,0,1.0,1.333,1.0,0.5,0.5,1.0,0.0,1.0,0.0,2,1.0,0.0,VNGH80047705609,0.5
2026-04,HCM,Hồ Chí Minh,Huyện Hóc Môn,21295000,Bưu cục Xuân Thới Thượng-Hóc Môn-HCM,THE VIGO,1,0.166,1,0,1.0,0.166,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1.0,0.0,VNGH80967005402,0.0
2026-05,HCM,Bà Rịa - Vũng Tàu,Huyện Châu Đức,22585000,Bưu Cục 57A Hùng Vương-Xã Ngãi Giao-Bà Rịa Vũng Tàu,THANH HẰNG 5,99,142.5,20,0,4.95,7.125,1.0,0.232323232,0.767676768,0.565656566,0.252525253,0.666666667,0.080808081,78,0.846153846,0.128205128,VNGH80416956208,0.01010101
2026-03,HCM,Hồ Chí Minh,Quận 12,22076000,Bưu Cục 92 Tân Chánh Hiệp 03-Tân Chánh Hiệp-Quận 12-HCM,Pets Choice HCM,58,38.736,20,0,2.9,1.9368,0.982758621,0.517241379,0.482758621,0.982758621,0.706896552,0.293103448,0.0,58,0.948275862,0.051724138,VNGH80687114906,0.0
2026-03,HCM,Hồ Chí Minh,Quận 7,22257000,Bưu Cục 31-31A Lý Phục Man-Bình Thuận-Quận 7-HCM,NHÀ SÁCH ĐỘC LẬP SHOP,5,16.0,4,0,1.25,4.0,0.8,0.2,0.8,0.8,0.0,1.0,0.0,5,1.0,0.0,VNGH80991414902,0.0
2026-05,HNO,Hà Nội,Quận Long Biên,1297,Key Account Warehouse Ha Noi,AN VIỆT CARE,8,346.706,6,0,1.333333333,57.78433333,0.125,0.625,0.375,0.375,0.25,0.5,0.25,8,0.875,0.125,VNGH80801946010,0.0
2026-03,HCM,Hồ Chí Minh,Quận 12,2451,Bưu Cục 1130 Đông Hưng Thuận 05-Q.12-HCM,Điện Gia Dụng Chất Lượng,8,10.0,7,0,1.142857143,1.428571429,0.875,0.125,0.875,0.5,0.5,0.5,0.0,8,0.625,0.375,VNGH80734034906,0.0
2026-04,HNO,Hà Nội,Huyện Phúc Thọ,22931000,Bưu Cục 203 Tỉnh Lộ 417-Phúc Thọ-HN,GREATMAN,1,0.166,1,0,1.0,0.166,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1.0,0.0,VNGH80305765508,0.0
2026-03,HCM,Hồ Chí Minh,Thành Phố Thủ Đức,20519000,Bưu Cục 10 Đường số 8-Linh Xuân-Q.Thủ Đức-HCM,Huanera,36,32.182,19,0,1.894736842,1.693789474,1.0,0.527777778,0.472222222,0.75,0.305555556,0.666666667,0.027777778,36,0.722222222,0.277777778,VNGH80335424908,0.055555556
2026-03,HNO,Hà Nội,Huyện Sóc Sơn,20312000,Bưu Cục Đường Núi Đôi-Sóc Sơn-HN,MENIAOES QUẦN BĂNG VỆ SINH,367,666.841,31,0,11.83870968,21.511,1.0,0.460490463,0.539509537,0.337874659,0.160762943,0.738419619,0.100817439,366,0.893442623,0.158469945,VNGH80583134909,0.0
2026-04,HNO,Hà Nội,Huyện Hoài Đức,21381000,Bưu Cục 323 Lại Dụ An Thượng-Hoài Đức-HN,Shop Mầm chồi xanh,52,55.616,21,0,2.476190476,2.648380952,0.942307692,0.057692308,0.942307692,0.596153846,0.192307692,0.423076923,0.384615385,52,0.942307692,0.096153846,VNGH80881905610,0.0
2026-03,HCM,Hồ Chí Minh,Quận Tân Phú,22730000,Bưu Cục 58 Lê Thúc Hoạch-Q.Tân Phú-HCM,Xưởng May Phát Tài 02,56,28.9,7,0,8.0,4.128571429,1.0,0.482142857,0.517857143,0.464285714,0.517857143,0.482142857,0.0,56,0.875,0.160714286,VNGH80820654909,0.0
2026-04,HNO,Hà Nội,Huyện Ba Vì,20199000,Bưu cục Thôn Đông-Ba Vì-Hà Nội,Nestore,291,32.354,12,0,24.25,2.696166667,1.0,0.436426117,0.563573883,0.951890034,0.048109966,0.951890034,0.0,290,0.920689655,0.15862069,VNGH80829735607,0.271477663
2026-03,HCM,Hồ Chí Minh,Quận Gò Vấp,22276000,Bưu Cục Đường 21-Phường 08-Gò Vấp-HCM,THAI THIEN FISHING,42,54.6,22,0,1.909090909,2.481818182,0.976190476,0.571428571,0.428571429,0.476190476,0.523809524,0.476190476,0.0,41,0.804878049,0.219512195,VNGH80816894908,0.0
2026-04,HCM,Hồ Chí Minh,Quận 8,2453,Bưu Cục 291A Nguyễn Duy-Q.8-HCM,dienmaynguyenminh,2,22.19,1,0,2.0,22.19,0.5,0.5,0.5,1.0,0.0,1.0,0.0,2,0.5,0.5,VNGH80433375202,0.5
2026-03,HCM,Hồ Chí Minh,Quận 7,22257000,Bưu Cục 31-31A Lý Phục Man-Bình Thuận-Quận 7-HCM,Aurora n,3,0.6,3,0,1.0,0.2,1.0,0.666666667,0.333333333,0.0,0.0,0.333333333,0.666666667,3,1.0,0.333333333,VNGH80858614806,0.333333333
2026-04,HCM,Hồ Chí Minh,Huyện Củ Chi,1290,Bưu Cục 242 Tỉnh Lộ 2-Củ Chi-HCM,Anh Khoa Goldfish,73,39.662,22,0,3.318181818,1.802818182,1.0,0.643835616,0.356164384,0.945205479,0.04109589,0.575342466,0.383561644,73,0.863013699,0.150684932,VNGH80189335701,0.0
2026-04,HCM,Hồ Chí Minh,Huyện Nhà Bè,1334,Bưu Cục 785C Nguyễn Bình-Nhà Bè-HCM,Aeneas123,1094,256.509,19,0,57.57894737,13.50047368,1.0,0.139853748,0.860146252,0.883912249,0.131627057,0.868372943,0.0,1091,0.907424381,0.153070577,VNGH80649655502,0.016453382
2026-05,HCM,Hồ Chí Minh,Quận Phú Nhuận,2489,Bưu Cục 456 Nguyễn Kiệm-Q.Phú Nhuận-HCM,Trang sức Hiền Vũ,63,12.8,16,0,3.9375,0.8,1.0,0.285714286,0.714285714,0.888888889,0.619047619,0.333333333,0.047619048,57,0.771929825,0.210526316,VNGH80910816206,0.0
2026-04,HNO,Hà Nội,Quận Hoàng Mai,21675000,Bưu Cục 325 LouisI-Q.Hoàng Mai-HN,3T.Store - Phụ Kiện Đồng Hồ,5,5.5,3,0,1.666666667,1.833333333,1.0,0.8,0.2,0.6,0.0,0.8,0.2,5,1.0,0.4,VNGH80764905308,0.0
2026-03,HNO,Hà Nội,Huyện Thanh Trì,22719000,Bưu Cục Hàng Vừa 204 Vĩnh Khang-Thanh Trì-HN,Gentle care01,4753,11268.45,22,0,216.0454545,512.2022727,0.97306964,0.328424153,0.671575847,0.665684831,0.514622344,0.415527036,0.069850621,4748,0.889637742,0.193344566,VNGH80464164809,0.0313816345
2026-03,HNO,Hà Nội,Quận Hà Đông,22781000,Bưu Cục KD C03/10 Lê Trọng Tấn-Q.Hà Đông-HN,CrawfordBrianna panda721,1,0.886,1,0,1.0,0.886,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1.0,0.0,VNGH80000504604,0.0
2026-04,HCM,Hồ Chí Minh,Thành Phố Thủ Đức,21311000,Bưu Cục Tăng Nhơn Phú B-Q.9-HCM,Quang Minh Plastic pots,1,70.0,1,0,1.0,70.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1.0,VNGH80830095406,0.0
2026-05,HCM,Hồ Chí Minh,Huyện Nhà Bè,21309000,Bưu Cục Phước Kiển-Nhà Bè-HCM,TÂN DECAL,17,8.7,13,0,1.307692308,0.669230769,1.0,0.647058824,0.352941176,0.764705882,0.176470588,0.705882353,0.117647059,13,0.923076923,0.076923077,VNGH80107286207,0.0
2026-04,HNO,Hà Nội,Quận Hà Đông,22353000,Bưu Cục Số Nhà F8-Khu Đấu Giá Phú Lương 1-Phú Lương-HN,Gia dụng thông minh Tuấn Long,306,320.011,29,0,10.55172414,11.03486207,1.0,0.068627451,0.931372549,0.924836601,0.486928105,0.513071895,0.0,306,0.882352941,0.166666667,VNGH80964865610,0.006535948
2026-05,HNO,Hà Nội,Huyện Sóc Sơn,20312000,Bưu Cục Đường Núi Đôi-Sóc Sơn-HN,hưng audio hà nội,5,3.4,4,0,1.25,0.85,1.0,0.2,0.8,0.2,0.8,0.2,0.0,5,1.0,0.0,VNGH80130946105,0.0
2026-04,HCM,Hồ Chí Minh,Huyện Bình Chánh,20750000,Bưu Cục F5/9A Trần Văn Giàu-Bình Chánh-HCM,bymas mall,1,1.421,1,0,1.0,1.421,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1.0,0.0,VNGH80661825206,0.0
2026-04,HNO,Hà Nội,Huyện Thanh Trì,20357000,Bưu Cục 882 Kim Giang-Thanh Trì-HN,Khẩu trang Mạnh Khuyên,490,613.713,15,0,32.66666667,40.9142,1.0,0.346938776,0.653061224,0.46122449,0.518367347,0.481632653,0.0,490,0.926530612,0.1,VNGH80735765608,0.004081633
2026-05,HCM,Hồ Chí Minh,Quận 9,21296000,Bưu cục Long Thạnh Mỹ-Q9-HCM,CapLife VN,795,814.0,21,0,37.85714286,38.76190476,1.0,0.558490566,0.441509434,0.925786164,0.119496855,0.425157233,0.455345912,761,0.868593955,0.153745072,VNGH80598746207,0.0
2026-04,HCM,Hồ Chí Minh,Quận Gò Vấp,22173000,Bưu Cục 183 Nguyễn Oanh-Phường 17-Gò Vấp-HCM,NYEN VAN PHAT,4,3.6,3,0,1.333333333,1.2,1.0,0.25,0.75,0.0,0.0,1.0,0.0,4,1.0,0.0,VNGH80654755601,0.0
2026-03,HCM,Hồ Chí Minh,Huyện Bình Chánh,1333,Bưu Cục Tân Kiên-Bình Chánh-HCM,PANLITH-Chuyên sỉ kim khí điện,3,0.6,2,0,1.5,0.3,1.0,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.0,3,1.0,0.0,VNGH80894714710,0.666666667
2026-05,HCM,Bình Dương,Thị xã Bến Cát,21683000,Bưu Cục DT 744-An Tây-Bến Cát-Bình Dương,MD CARE STORE,10,6.5,7,0,1.428571429,0.928571429,1.0,0.3,0.7,0.5,0.1,0.5,0.4,9,0.888888889,0.111111111,VNGH80719546203,0.0
2026-05,HNO,Hà Nội,Huyện Hoài Đức,22816000,Bưu Cục 1057/9/26 Ngãi Cầu-Hoài Đức-HN,Shop Mẹ Dứa iu,5,1.0,4,0,1.25,0.25,1.0,0.6,0.4,0.2,0.6,0.4,0.0,5,1.0,0.0,VNGH80531056204,0.0
2026-04,HCM,Hồ Chí Minh,Quận Bình Tân,20585000,Bưu Cục 59 Trương Phước Phan-Q.Bình Tân-HCM,Phụ kiện salon tóc,1,100.0,1,0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,VNGH80021885502,0.0
2026-05,HNO,Hà Nội,Huyện Thường Tín,22667000,Bưu Cục Đường Sông Nhuệ-Thường Tín-HN,Shop LêNhật,128,391.146,21,0,6.095238095,18.626,0.9140625,0.28125,0.71875,0.765625,0.046875,0.859375,0.09375,117,0.871794872,0.162393162,VNGH80042646207,0.0
2026-05,HNO,Hà Nội,Quận Hà Đông,20530000,Bưu Cục 224 Lê Trọng Tấn-Q.Hà Đông-HN,HAshop.22,16,1.798,1,0,16.0,1.798,1.0,0.5,0.5,0.0625,0.3125,0.6875,0.0,16,0.875,0.125,VNGH80734985702,0.0
2026-03,HCM,Hồ Chí Minh,Quận Bình Tân,22205000,Bưu Cục 8F Gò Xoài-Bình Hưng Hòa A-Bình Tân-HCM,Mẫn châu Shop,369,143.172,30,0,12.3,4.7724,1.0,0.639566396,0.360433604,0.691056911,0.279132791,0.720867209,0.0,367,0.89373297,0.133514986,VNGH80411364908,0.0303867405
2026-04,HCM,Hồ Chí Minh,Quận 11,22437001,Bưu Cục Hàng Vừa 215 Bình Thới-Q.11-HCM,bảy vinh food,1,0.75,1,0,1.0,0.75,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1.0,0.0,VNGH80200275101,0.0
2026-04,HCM,Hồ Chí Minh,Quận 9,22794000,Bưu Cục 01 Đường Số 6-Long Bình-Q.9-HCM,Dana style,1,0.166,1,0,1.0,0.166,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1.0,0.0,VNGH80432875606,0.0
2026-04,HNO,Hà Nội,Huyện Đông Anh,22362000,Bưu Cục 3 Thôn Cầu Thăng Long-Đông Anh-HN,WEISHENGCAI7,7,4.6,6,0,1.166666667,0.766666667,1.0,0.714285714,0.285714286,0.0,0.0,0.428571429,0.571428571,7,0.714285714,0.285714286,VNGH80345815510,0.0
2026-03,HCM,Hồ Chí Minh,Quận 8,2534,Bưu Cục 903B Tạ Quang Bửu-Q.8-HCM,MEIYU Món quà,1565,8083.4,6,0,260.8333333,1347.233333,0.347603834,0.476677316,0.523322684,0.771884984,0.31884984,0.565495208,0.115654952,1559,0.706863374,0.389993586,VNGH80993964406,0.013870542
2026-03,HNO,Hà Nội,Quận Hà Đông,22536000,Bưu Cục 51A Tiến Thành-Q.Hà Đông-HN,Pickleball'Store,14,5.364,2,0,7.0,2.682,1.0,0.071428571,0.928571429,0.714285714,0.214285714,0.785714286,0.0,14,0.928571429,0.142857143,VNGH80681474903,0.285714286
2026-03,HNO,Hà Nội,Huyện Hoài Đức,21381000,Bưu Cục 323 Lại Dụ An Thượng-Hoài Đức-HN,Susu- store,26,10.231,16,0,1.625,0.6394375,1.0,0.230769231,0.769230769,0.461538462,0.538461538,0.461538462,0.0,26,0.884615385,0.153846154,VNGH80155124909,0.0
2026-05,HCM,Hồ Chí Minh,Quận Tân Phú,20972000,Bưu Cục 20/48A Bờ Bao Tân Thắng-Q.Tân Phú-HCM,DENIM & MY LIFE,128,49.6,15,0,8.533333333,3.306666667,1.0,0.109375,0.890625,0.8671875,0.390625,0.4921875,0.1171875,108,0.962962963,0.092592593,VNGH80939196207,0.0
2026-05,HNO,Hà Nội,Quận Bắc Từ Liêm,20641000,Bưu Cục 108 Phố Nhổn-Q.Bắc Từ Liêm-Hà Nội,VieVie Outfit,15,6.0,9,0,1.666666667,0.666666667,1.0,0.266666667,0.733333333,0.2,0.333333333,0.466666667,0.2,14,0.857142857,0.214285714,VNGH80813536108,0.066666667
2026-03,HCM,Hồ Chí Minh,Quận 12,21486000,Bưu Cục 320 Nguyễn Thị Kiểu-Hiệp Thành-Quận 12-HCM,Cơ Sở Đèn LED Uy Tín,4,3.5,1,0,4.0,3.5,1.0,0.5,0.5,1.0,0.0,1.0,0.0,4,0.5,0.5,VNGH80964264909,0.0
2026-05,HNO,Hà Nội,Quận Hai Bà Trưng,1489,Bưu Cục 263 Phố Vọng-Q.Hai Bà Trưng-HN,7D fashion 1,32,48.412,14,0,2.285714286,3.458,1.0,0.34375,0.65625,0.40625,0.25,0.46875,0.28125,26,1.0,0.0,VNGH80276736206,0.0
2026-05,HNO,Hà Nội,Huyện Thường Tín,22103000,Bưu Cục Xã Thắng Lợi-Thường Tín-HN,HảiĐăngFishing,89,105.099,19,0,4.684210526,5.531526316,0.97752809,0.449438202,0.550561798,1.0,0.0,1.0,0.0,83,0.903614458,0.108433735,VNGH80032766207,0.0
2026-03,HNO,Hà Nội,Huyện Hoài Đức,20280000,Bưu cục 19 Đường 422-Hoài Đức-Hà Nội,MyNa - Tiệm Lụa Là,814,443.6,31,0,26.25806452,14.30967742,1.0,0.286240786,0.713759214,0.915233415,0.444717445,0.485257985,0.07002457,813,0.879458795,0.199261993,VNGH80282194907,0.013513514
2026-05,HNO,Hà Nội,Huyện Chương Mỹ,21439000,Bưu Cục Chúc Lý-Ngọc Hòa-Chương Mỹ-HN,Evelyl kids,20,3.32,6,0,3.333333333,0.553333333,1.0,0.0,1.0,0.4,0.2,0.8,0.0,20,0.85,0.15,VNGH80951116202,0.05
2026-03,HNO,Hà Nội,Huyện Hoài Đức,21381000,Bưu Cục 323 Lại Dụ An Thượng-Hoài Đức-HN,MuaEasyViet,2,1.0,1,0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2,1.0,0.5,VNGH80670364803,0.0
2026-03,HNO,Hà Nội,Quận Hà Đông,22781000,Bưu Cục KD C03/10 Lê Trọng Tấn-Q.Hà Đông-HN,Tổng Kho Sandal Học Sinh MH,21,10.477,11,0,1.909090909,0.952454545,1.0,0.380952381,0.619047619,0.857142857,0.0,1.0,0.0,21,0.857142857,0.142857143,VNGH80920914909,0.0
2026-05,HCM,Hồ Chí Minh,Huyện Hóc Môn,21066000,Bưu Cục 106/3A Tây Lân-Hóc Môn-HCM,iCare Pharma Shop.,12,5.13,7,0,1.714285714,0.732857143,1.0,0.666666667,0.333333333,0.25,0.25,0.75,0.0,12,1.0,0.083333333,VNGH80688805905,0.0
2026-03,HCM,Bình Dương,Thị xã Bến Cát,21683000,Bưu Cục DT 744-An Tây-Bến Cát-Bình Dương,FnV Ăn Vặt Healthy,174,373.741,26,0,6.692307692,14.37465385,0.936781609,0.718390805,0.281609195,0.632183908,0.448275862,0.551724138,0.0,174,0.885057471,0.143678161,VNGH80082034908,0.0028901735
2026-04,HCM,Hồ Chí Minh,Quận Bình Tân,22472000,Bưu Cục 38 Đường Số 3-Q.Bình Tân-HCM,KhaTusss,4,1.4,4,0,1.0,0.35,1.0,0.5,0.5,0.25,0.25,0.5,0.25,4,1.0,0.0,VNGH80356995601,0.0
2026-05,HNO,Hà Nội,Huyện Thanh Oai,22753000,Bưu Cục 10/3 Thôn Ninh Dương-Thanh Oai-HN,Miso.Store,407,137.248,17,0,23.94117647,8.073411765,1.0,0.275184275,0.724815725,0.633906634,0.675675676,0.324324324,0.0,361,0.91966759,0.085872576,VNGH80485596207,0.0
2026-04,HNO,Hà Nội,Huyện Thanh Trì,22857000,Bưu Cục 39 KTĐC Tứ Hiệp-Thanh Trì-HN,Nước Giặt Hồng Vân,44,180.2,8,0,5.5,22.525,0.772727273,0.227272727,0.772727273,0.090909091,0.090909091,0.909090909,0.0,42,0.976190476,0.119047619,VNGH80106905502,0.0
2026-05,HNO,Hà Nội,Huyện Gia Lâm,22355000,Bưu Cục CL9 Đường Tràng An-Bát Tràng-HN,BÁT TRÀNG CHẤT,212,342.038,19,0,11.15789474,18.002,0.938679245,0.466981132,0.533018868,0.872641509,0.122641509,0.877358491,0.0,189,0.915343915,0.08994709,VNGH80538326207,0.0
2026-03,HNO,Hà Nội,Quận Bắc Từ Liêm,22818000,Bưu Cục 366 Phạm Văn Đồng-Q.Bắc Từ Liêm-HN,SRC Helmet,23,66.5,5,0,4.6,13.3,1.0,0.652173913,0.347826087,1.0,0.0,1.0,0.0,23,0.869565217,0.173913043,VNGH80464894510,0.0
2026-05,HNO,Hà Nội,Quận Long Biên,21696000,Bưu Cục TT1 Khu tái định cư Ngọc Thụy-Long Biên-HN,Trại Chiến Kê Lâm Thành Hón,454,111.675,21,0,21.61904762,5.317857143,1.0,0.002202643,0.997797357,1.0,0.0,1.0,0.0,371,0.908355795,0.110512129,VNGH80289876207,0.0
2026-05,HCM,Hồ Chí Minh,Quận 12,21486000,Bưu Cục 320 Nguyễn Thị Kiểu-Hiệp Thành-Quận 12-HCM,DATO-thaoduoctaynguyen,4,1.0,2,0,2.0,0.5,1.0,0.5,0.5,0.25,0.25,0.75,0.0,4,0.75,0.25,VNGH80609345903,0.0
2026-04,HNO,Hà Nội,Quận Thanh Xuân,20103000,Bưu Cục 559 Vũ Tông Phan-Q.Thanh Xuân-HN,HAN CHARM,4,0.616,2,0,2.0,0.308,1.0,0.25,0.75,0.75,0.0,1.0,0.0,4,1.0,0.0,VNGH80697375604,0.0
2026-05,HCM,Hồ Chí Minh,Quận Bình Thạnh,21471000,Bưu Cục 602/26 Điện Biên Phủ-Phường 12-Bình Thạnh-HCM,NAILA MARIS,187,192.0,3,0,62.33333333,64.0,0.994652406,0.748663102,0.251336898,0.315508021,0.0,0.454545455,0.545454545,187,0.903743316,0.112299465,VNGH80051475809,0.005347594
2026-03,HCM,Bình Dương,Huyện Bàu Bàng,20899000,Bưu Cục A4/18 Đường D10-Thuận An-Bình Dương,Khô mực cậu út,258,162.0,25,0,10.32,6.48,1.0,0.879844961,0.120155039,0.996124031,0.0,1.0,0.0,258,0.856589147,0.174418605,VNGH80344294904,0.0
2026-05,HNO,Hà Nội,Huyện Ứng Hòa,20598000,Bưu Cục 43 Trần Đăng Ninh-Ứng Hòa-HN,thuongbonbon,28,10.5,9,0,3.111111111,1.166666667,1.0,0.25,0.75,0.5,0.535714286,0.0,0.464285714,28,1.0,0.0,VNGH80215206206,0.0
2026-05,HCM,Hồ Chí Minh,Huyện Bình Chánh,20750000,Bưu Cục F5/9A Trần Văn Giàu-Bình Chánh-HCM,Chip FoodShop,18,10.3,8,0,2.25,1.2875,1.0,0.5,0.5,0.888888889,0.111111111,0.888888889,0.0,17,0.941176471,0.117647059,VNGH80272196202,0.166666667
2026-04,HCM,Hồ Chí Minh,Quận Bình Thạnh,21471000,Bưu Cục 602/26 Điện Biên Phủ-Phường 12-Bình Thạnh-HCM,KoKoBunny House,15,5.686,6,0,2.5,0.947666667,1.0,0.333333333,0.666666667,1.0,0.066666667,0.933333333,0.0,15,0.933333333,0.066666667,VNGH80937585610,0.0
2026-05,HNO,Hà Nội,Quận Hà Đông,22353000,Bưu Cục Số Nhà F8-Khu Đấu Giá Phú Lương 1-Phú Lương-HN,Giá Kệ Thông Minh Giá Rẻ,5,14.708,5,0,1.0,2.9416,1.0,0.4,0.6,0.6,0.6,0.4,0.0,4,1.0,0.0,VNGH80331336106,0.2
2026-03,HNO,Hà Nội,Huyện Chương Mỹ,22697000,Bưu Cục Hồng Phú-Chương Mỹ-HN,Siêu Thị Máy Bay,11,12.0,5,0,2.2,2.4,1.0,0.090909091,0.909090909,1.0,0.0,1.0,0.0,11,1.0,0.272727273,VNGH80555834909,0.0
2026-04,HCM,Hồ Chí Minh,Quận 12,2451,Bưu Cục 1130 Đông Hưng Thuận 05-Q.12-HCM,DJI Việt Nam Official,317,178.408,23,0,13.7826087,7.756869565,1.0,0.444794953,0.555205047,0.747634069,0.315457413,0.684542587,0.0,317,0.776025237,0.23659306,VNGH80380175609,0.003154574
2026-03,HCM,Hồ Chí Minh,Quận Thủ Đức,22311000,Bưu Cục 155 Quốc lộ 1A-Bình Chiểu-Thủ Đức-HCM,Mắt Kính VyVy,3,0.498,3,0,1.0,0.166,1.0,0.0,1.0,1.0,0.0,0.333333333,0.666666667,3,0.333333333,0.666666667,VNGH80339384808,0.0
2026-03,HCM,Hồ Chí Minh,Quận 8,2376,Bưu Cục 2999 Phạm Thế Hiển-Q.8-HCM,Nam Phát Bedding,1,84.0,1,0,1.0,84.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,VNGH80927824610,0.0
2026-03,HNO,Hà Nội,Huyện Quốc Oai,1285,Bưu cục Quốc Oai-HN,Pet's Shop,1,0.4,1,0,1.0,0.4,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1.0,0.0,VNGH80166434808,0.0
2026-04,HCM,Bình Dương,Huyện Bàu Bàng,20899000,Bưu Cục A4/18 Đường D10-Thuận An-Bình Dương,SHITIEZHU2,13,13.0,3,0,4.333333333,4.333333333,1.0,0.0,1.0,0.615384615,0.384615385,0.307692308,0.307692308,13,0.615384615,0.538461538,VNGH80573245203,0.0
2026-05,HNO,Hà Nội,Huyện Gia Lâm,22355000,Bưu Cục CL9 Đường Tràng An-Bát Tràng-HN,Shop Nữ Đẹp Tự Nhiên Xinh,1,0.5,1,0,1.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1.0,0.0,VNGH80760165806,0.0
2026-03,HCM,Hồ Chí Minh,Quận 6,1418,Bưu Cục 119 Nguyễn Văn Luông-Q.6-HCM,shopchuyensi99,506,379.634,13,0,38.92307692,29.20261538,0.998023715,0.845849802,0.154150198,0.986166008,0.0,1.0,0.0,504,0.869047619,0.156746032,VNGH80906324608,0.0
2026-05,HNO,Hà Nội,Quận Long Biên,22354000,Bưu Cục Khu tái định cư X6-Thạch Bàn-HN,YOOPIN 4,110,32.464,18,0,6.111111111,1.803555556,1.0,0.309090909,0.690909091,0.636363636,0.363636364,0.636363636,0.0,105,0.895238095,0.104761905,VNGH80448916207,0.0
2026-04,HCM,Hồ Chí Minh,Quận Gò Vấp,22173000,Bưu Cục 183 Nguyễn Oanh-Phường 17-Gò Vấp-HCM,TRUONGNGOCLONG,1,0.9,1,0,1.0,0.9,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0.0,VNGH80910465601,0.0
2026-03,HCM,Hồ Chí Minh,Quận 12,22076000,Bưu Cục 92 Tân Chánh Hiệp 03-Tân Chánh Hiệp-Quận 12-HCM,Đồng hồ trang trí P-HOME,3,14.0,3,0,1.0,4.666666667,0.333333333,0.333333333,0.666666667,0.666666667,0.0,0.666666667,0.333333333,3,0.666666667,0.333333333,VNGH80839174901,0.0
2026-05,HCM,Bình Dương,Thành phố Tân Uyên,22036000,Bưu Cục KP6 Vĩnh Tân-Tân Uyên-Bình Dương,UI SHOP DQW,202,36.758,22,0,9.181818182,1.670818182,1.0,0.301980198,0.698019802,0.846534653,0.45049505,0.54950495,0.0,190,0.957894737,0.057894737,VNGH80111736206,0.0
2026-05,HCM,Hồ Chí Minh,Quận Gò Vấp,22173000,Bưu Cục 183 Nguyễn Oanh-Phường 17-Gò Vấp-HCM,HillTribeTreasures11,1,0.5,1,0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0.0,VNGH80600896006,0.0
2026-05,HNO,Hà Nội,Huyện Phú Xuyên,20940000,Bưu Cục 57 Thao Chính-Phú Xuyên-HN,Anfago.store,114,287.55,18,0,6.333333333,15.975,1.0,0.578947368,0.421052632,0.850877193,0.149122807,0.850877193,0.0,103,0.922330097,0.087378641,VNGH80102396207,0.0
